Unique ID	Card Unique ID	Card Name	Card Pitch	Card ID	Set Printing Unique ID	Set ID	Edition	Rarity	Foiling	Art Variations	Artists	Expansion Slot	Flavor Text	Image URL	Image Rotation Degrees	TCGPlayer ID	Image Hash Art	Image Hash Full																																				
Cc8GfFBpHgLCnfnKKgCkC	8FjQLQhnCTmmfHRBLc6tN	Biting Gale	2	OLD012	mFC8QR7k8T9WM8HHm9PPm	OLD	N	R	S		Rio Sabda		"""Better to fight and fall than to live without hope."" - Valgard Hoarfrost"	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OLD012.webp		262454	815414738108896230	6155242651660931992																																				
WqMGhWBN9dfqhM78JkmGm	MbCBHGzbw7DttmDcrkMzB	Frost Fang	1	OLD013	mFC8QR7k8T9WM8HHm9PPm	OLD	N	R	S		Narendra B Adi			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OLD013.webp		262455	4652018970707923577	4715186142382732398																																				
J9rf9hRrwLnGk9RP7kFPf	qbMbJK7pFpcktB8zPdrwg	Weave Ice	1	OLD014	mFC8QR7k8T9WM8HHm9PPm	OLD	N	R	S		Ramza Ardyputra			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OLD014.webp		262456	6985573182269118676	4639640639830453147																																				
GMnghzB9CCQp7DKhCzjtQ	kqkwTjFqGH99hzDwWJN98	Polar Blast	2	OLD015	mFC8QR7k8T9WM8HHm9PPm	OLD	N	C	S		Simon Wong			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OLD015.webp		262457	2157310077122315192	6076027485228852169																																				
kdr7KFbgTL8jdrWfPPhjC	WHq8cwrRDpm99fMJ7MCT8	Winter's Bite	2	OLD016	mFC8QR7k8T9WM8HHm9PPm	OLD	N	C	S		Marco González		The winds of winter are always hunting for prey on the slopes of Mt. Isen.	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OLD016.webp		262460	7299233804246669519	4931037595330498463																																				
QrNrMb8bGbtHfwgPMLkqh	NjnLjjpCJhjBm6wGP7pfF	Winter's Grasp	3	OLD017	mFC8QR7k8T9WM8HHm9PPm	OLD	N	C	S		Carlos Cruchaga		The hand of winter grasps the land, laying life to rest.	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OLD017.webp		262461	4514543386838446757	1170450758301007536																																				
DpWgccdNKhJ9QpkpnLdKH	t6MkmHjPRNghmMcMQbqch	Amulet of Ice	3	OLD018	mFC8QR7k8T9WM8HHm9PPm	OLD	N	C	S		Mateusz Wiśniewski			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OLD018.webp		262462	1107165315393013387	6087392058686115615																																				
gcKcwHDJdqtnKjgJPM8FR	67qdjCMdF7qMmrDpcjWWD	Turn Timber	1	OLD019	mFC8QR7k8T9WM8HHm9PPm	OLD	N	R	S		Ramza Ardyputra		The ancient Guardians embody the elements of Aria, drawing upon the land itself.	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OLD019.webp		262464	6021890923903851678	5871234335741669432																																				
GFrzCKJM6PzP8mDdbM6CW	GCTpfzJrrJnnNjMFhHRHF	Strength of Sequoia	1	OLD020	mFC8QR7k8T9WM8HHm9PPm	OLD	N	C	S		Mateusz Wiśniewski			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OLD020.webp		262468	5141991148615406396	6160590680647287119																																				
GJmNq68bnPdfP6rjkFz7K	hWTwmwHfMg8PfTFRffBqz	Entangle	3	OLD021	mFC8QR7k8T9WM8HHm9PPm	OLD	N	C	S		Vito Vivodka			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OLD021.webp		262469	4661726805284239987	4641685735420015935																																				
NJmDWhCDjKNT6RphdPq9r	hMBwBfHp8F7rBbMTwH9Kz	Mulch	3	OLD022	mFC8QR7k8T9WM8HHm9PPm	OLD	N	C	S		Sam Yang			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OLD022.webp		262471	6979044282554721950	4641682445543961403																																				
qqNqWMQNbdNKRgbprqCJW	NwfdR79tdkkfRMH7RmjKr	Strength of Sequoia	3	OLD023	mFC8QR7k8T9WM8HHm9PPm	OLD	N	C	S		Mateusz Wiśniewski			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OLD023.webp		262472	5141991148615406396	6160590680647287119																																				
HMTLbWWLd9pcztNGq8CCj	QqghkNGDQHkGMRGRt8pDr	Autumn's Touch	3	OLD024	mFC8QR7k8T9WM8HHm9PPm	OLD	N	C	S		Alief Rusdiatama		The hand of autumn sweeps the land, guiding life towards rebirth.	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OLD024.webp		262473	346160557233170142	1472326061136230350																																				
bT7TpGfCzgM6M86Hzjz86	FTnCF8qDgpz9T9LDbpbf8	Break Ground	3	OLD025	mFC8QR7k8T9WM8HHm9PPm	OLD	N	C	S		Iain Miki		The ancient defenders of Aria were unyielding, crushing any threat to their home without hesitation.	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OLD025.webp		262475	5251402701338852451	4930018348232881819																																				
QMDHPNP6FWJtJw76hQgmH	nRDPrpfRT9gGCWf9K8nBT	Evergreen	3	OLD026	mFC8QR7k8T9WM8HHm9PPm	OLD	N	R	S		Rio Sabda		"""Evergreen, everlasting."" - Old Aria proverb, to endure"	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OLD026.webp		262480	5970250156716148195	4714025899719424346																																				
cqCHhDddRTGWRKJc6rQBn	j9QzcDTJGBRJgntCrH88m	Earthlore Surge	3	OLD027	mFC8QR7k8T9WM8HHm9PPm	OLD	N	C	S		Hilary Purnamasari		Currents of earth energy rush through Candlehold forest, swelling like the rapids of a mighty river.	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OLD027.webp		262481	1843250907591756674	1521887664169694011																																				
gH6MbnhGg7khKNW9w6FNW	pLDmjKLjJzFBWNqTFnRwb	Thump	1	OLD028	mFC8QR7k8T9WM8HHm9PPm	OLD	N	C	S		Arif Wijaya			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OLD028.webp		262482	3499947054395996452	1241805768756369330																																				
7TKwgHgGqnh8tCHmmRdBT	JdNthFgr8LrmfPffWTmGd	Thump	3	OLD029	mFC8QR7k8T9WM8HHm9PPm	OLD	N	C	S		Arif Wijaya			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OLD029.webp		262483	3499947054395996452	1241803569734162354																																				
RgG9jKBWPP9QqqTH7kDzJ	nFFr6KgcT7gWPgbfRQQhW	Embolden	1	OLD030	mFC8QR7k8T9WM8HHm9PPm	OLD	N	R	S		Irene Francisco			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OLD030.webp		262484	7507731669667553210	5000995178382654152																																				
TkRdKzGznrk9FGqh6CDqt	GHG6KkBzPkHDnMf7hL7K7	Frostbite		OLD031	mFC8QR7k8T9WM8HHm9PPm	OLD	N	T	S		Tian Thongjomroon			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OLD031.webp		262485	8097484455671200725	4711414597466486923																																				
btpCrNpw6DkLbm9tLN6nK	Rf8CHpzmhJNppCtDDKWDm	Seismic Surge		OLD032	mFC8QR7k8T9WM8HHm9PPm	OLD	N	T	S		Anastasiya Grintsova			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OLD032.webp		262485	266654531095849242	382579406365146138																																				
f9K7FdzGT8pWCcLhMG9gN	NwMtf6bWr68tRnfzzgzmt	Voltaris	3	OMN000	8GLr9TQr8WMWCm8k8RRMC	OMN	N	F	R		Fajareka Setiawan			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN000-RF.webp		695141	1173727420206622569	1517481649700614113																																				
gqT6f6RGmkQHhkbjDKGCQ	NwMtf6bWr68tRnfzzgzmt	Voltaris	3	OMN000	8GLr9TQr8WMWCm8k8RRMC	OMN	N	F	C		Fajareka Setiawan			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN000-CF.webp		695141	1173727420206622569	1517481649700614113																																				
WnGBqMdk8ngMGnNzpNhzp	pnwGDgknLbHc96Ghg8f67	Zyggy Starlight		OMN001	8GLr9TQr8WMWCm8k8RRMC	OMN	N	B	S		Jessada Sutthi			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN001.webp		682833	183766167761481949	1552995133056034692																																				
KhhW6QfH9wNrpkhJbNPRN	pnwGDgknLbHc96Ghg8f67	Zyggy Starlight		OMN001	8GLr9TQr8WMWCm8k8RRMC	OMN	N	V	C	FA	Jessada Sutthi			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN001-MV.webp		682839	180951968632479802	1696458862195603366																																				
q86wHrR8QfL9MhWzgK8nQ	pnwGDgknLbHc96Ghg8f67	Zyggy Starlight		OMN001	8GLr9TQr8WMWCm8k8RRMC	OMN	N	V	C	FA	Jessada Sutthi			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN001-MV_BACK.webp		682839	2486775182344000314	1696459341753317175																																				
h6zKQg9HP9RDJFzwQmRwq	gqp7pLMMBLrRjGgzDgzT7	Zyggy		OMN002	8GLr9TQr8WMWCm8k8RRMC	OMN	N	B	S		Jessada Sutthi			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN002.webp		694901	476920473430094230	1555510746805660507																																				
fQ8RNPnGJLPh6tGQTqrzD	gqp7pLMMBLrRjGgzDgzT7	Zyggy		OMN002	8GLr9TQr8WMWCm8k8RRMC	OMN	N	V	C	FA	Jessada Sutthi			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN002-MV.webp		694909	2800778980660679047	475232533435481011																																				
KWGmqhJJq9TBQG7wnFgMN	gqp7pLMMBLrRjGgzDgzT7	Zyggy		OMN002	8GLr9TQr8WMWCm8k8RRMC	OMN	N	V	C	FA	Jessada Sutthi			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN002-MV_BACK.webp		694909	2780508397178218609	475232946079754363																																				
jCFbGfHt9n8MKdcFhGd66	wQmDNJMgNTftTKBHcb9Rc	Aphrodias		OMN003	8GLr9TQr8WMWCm8k8RRMC	OMN	N	B	S		Carlos Cruchaga			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN003.webp		682842	9104152444572721225	5793955168779050394																																				
7WjkPFQTQtcrfKPhhHGbc	QGcNgm9FQLDfT8LtBcGB7	Unwinding Finality	1	OMN004	8GLr9TQr8WMWCm8k8RRMC	OMN	N	M	S		Stormy Elia Fanggidae			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN004.webp		693429	1482893257770416243	1458728404912453347																																				
PpmHR8mtFQzwpnQknRBQD	QGcNgm9FQLDfT8LtBcGB7	Unwinding Finality	1	OMN004	8GLr9TQr8WMWCm8k8RRMC	OMN	N	M	C	EA	Stormy Elia Fanggidae			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN004-CF.webp		693430	1482893257770416243	1449721205674489571																																				
kRKzB9FbkmjNwN8KRnh7Q	pDcNGgGpPKKtj9wkD7jQR	Flicker Reality	3	OMN005	8GLr9TQr8WMWCm8k8RRMC	OMN	N	M	S		Athiwut B.			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN005.webp		692522	5215500693041489338	4706041383919575941																																				
8LDwpBm7wT6LWKqktQWHm	pDcNGgGpPKKtj9wkD7jQR	Flicker Reality	3	OMN005	8GLr9TQr8WMWCm8k8RRMC	OMN	N	M	R		Athiwut B.			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN005-RF.webp		692522	5215500693041489338	4706041383919575941																																				
rkjqThqdQbJBGcKBbK6mm	Cmf8GkhNpRqdpkwLg9RnK	Blink of an Eye	1	OMN006	8GLr9TQr8WMWCm8k8RRMC	OMN	N	R	S		Amtepra			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN006.webp		692524	4772240886283200719	5871344556948140439																																				
jRwgcJkMJzBJtqRzFqwDG	Cmf8GkhNpRqdpkwLg9RnK	Blink of an Eye	1	OMN006	8GLr9TQr8WMWCm8k8RRMC	OMN	N	R	R		Amtepra			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN006-RF.webp		692524	4772240886283200719	5871344556948140439																																				
6k8tFzTGjmrbCk8RkNqwR	MQCrDKpjPzkPHDGKztTTr	Fraying Lifeforce	1	OMN007	8GLr9TQr8WMWCm8k8RRMC	OMN	N	R	S		Carlos Cruchaga			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN007.webp		694906	1930667905938371436	1259674000867936206																																				
BjWHFwG9Jn9PTr7MJM6Mr	MQCrDKpjPzkPHDGKztTTr	Fraying Lifeforce	1	OMN007	8GLr9TQr8WMWCm8k8RRMC	OMN	N	R	R		Carlos Cruchaga			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN007-RF.webp		694906	1930667905938371436	1259674000867936206																																				
89mdBChFTRhzb8MKczJcH	DDNkGQ7L9kNzzFthTtTKH	Scattering Conflux	1	OMN008	8GLr9TQr8WMWCm8k8RRMC	OMN	N	R	S		Faizal Fikri			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN008.webp		694910	1857394445223989116	1232375262037044892																																				
RkmkNLKbqtR7P7GjDL9qM	DDNkGQ7L9kNzzFthTtTKH	Scattering Conflux	1	OMN008	8GLr9TQr8WMWCm8k8RRMC	OMN	N	R	R		Faizal Fikri			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN008-RF.webp		694910	1857394445223989116	1232375262037044892																																				
PLBWP7L9hgCJ6tchz779d	q7gj97HJJJD7Kkbk8PkBp	Polarus Pulse Ray	1	OMN009	8GLr9TQr8WMWCm8k8RRMC	OMN	N	R	S		Tanapon Wachirakul			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN009.webp		694911	8590904962713729662	5787739660405533153																																				
gRw6t6wqDpDpJNbKGmfRW	q7gj97HJJJD7Kkbk8PkBp	Polarus Pulse Ray	1	OMN009	8GLr9TQr8WMWCm8k8RRMC	OMN	N	R	R		Tanapon Wachirakul			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN009-RF.webp		694911	8590904962713729662	5787739660405533153																																				
kDkfQLjwbhMdNwFq9CK7w	cjgpLNMgcd7HBcnJnDJ6j	Polarus Pulse Ray	2	OMN010	8GLr9TQr8WMWCm8k8RRMC	OMN	N	R	S		Tanapon Wachirakul			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN010.webp		694913	8590904962713729662	5787739660405533153																																				
cKdkKmhT9FDqNzPWkFdm7	cjgpLNMgcd7HBcnJnDJ6j	Polarus Pulse Ray	2	OMN010	8GLr9TQr8WMWCm8k8RRMC	OMN	N	R	R		Tanapon Wachirakul			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN010-RF.webp		694913	8590904962713729662	5787739660405533153																																				
LrqmRjLQ9WmqqL8Wwzm6J	Mh9bPkdPw6Hf7NCQhTqgp	Polarus Pulse Ray	3	OMN011	8GLr9TQr8WMWCm8k8RRMC	OMN	N	R	S		Tanapon Wachirakul			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN011.webp		694914	8590904962713729662	5787739660405516785																																				
RDhBjDK6kdJcwLq8q7dTb	Mh9bPkdPw6Hf7NCQhTqgp	Polarus Pulse Ray	3	OMN011	8GLr9TQr8WMWCm8k8RRMC	OMN	N	R	R		Tanapon Wachirakul			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN011-RF.webp		694914	8590904962713729662	5787739660405516785																																				
dwpQKFLC9LGHDbqcpRPKP	QPTGQGKCgD6B7fR9Nngdn	Corrosive Space Dust	1	OMN012	8GLr9TQr8WMWCm8k8RRMC	OMN	N	R	S		Mark Poole			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN012.webp		693431	2193423297868990627	1475704864180037047																																				
wCFqzGkqCnKKgcJcFpd7L	QPTGQGKCgD6B7fR9Nngdn	Corrosive Space Dust	1	OMN012	8GLr9TQr8WMWCm8k8RRMC	OMN	N	R	R		Mark Poole			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN012-RF.webp		693431	2193423297868990627	1475704864180037047																																				
KPWbKDKWFH8NjM7GQTcQw	nM8W6pkg66hWdcq7LpNgf	Corrosive Space Dust	2	OMN013	8GLr9TQr8WMWCm8k8RRMC	OMN	N	R	S		Mark Poole			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN013.webp		693432	2193423297868990627	1475704864180037047																																				
7pMBwcfKdQ9DPbmbTPtk6	nM8W6pkg66hWdcq7LpNgf	Corrosive Space Dust	2	OMN013	8GLr9TQr8WMWCm8k8RRMC	OMN	N	R	R		Mark Poole			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN013-RF.webp		693432	2193423297868990627	1475704864180037047																																				
7npmQdTfWkDgKkWfRhf6C	dKKCNFfnqk9zMLRzdHHgR	Corrosive Space Dust	3	OMN014	8GLr9TQr8WMWCm8k8RRMC	OMN	N	R	S		Mark Poole			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN014.webp		693433	2193423297868990627	1475704864180037047																																				
PGqCdNWqwmnNB6mWtNnDg	dKKCNFfnqk9zMLRzdHHgR	Corrosive Space Dust	3	OMN014	8GLr9TQr8WMWCm8k8RRMC	OMN	N	R	R		Mark Poole			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN014-RF.webp		693433	2193423297868990627	1475704864180037047																																				
grbtjtq86RRKrbbqHpjJ8	tWqk8FWtf7TD9RgWBpKPP	Cosmic Duality	1	OMN015	8GLr9TQr8WMWCm8k8RRMC	OMN	N	C	S		YDZ			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN015.webp		682847	8102111900054891090	5796783139443714022																																				
bQhbCmdkCFJm6wJLJWbWQ	tWqk8FWtf7TD9RgWBpKPP	Cosmic Duality	1	OMN015	8GLr9TQr8WMWCm8k8RRMC	OMN	N	C	R		YDZ			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN015-RF.webp		682847	8102111900054891090	5796783139443714022																																				
mqwMpBRjmfJbJ6wpdrnDg	rQTCqBFcppTWfDwfFkHQN	Cosmic Duality	2	OMN016	8GLr9TQr8WMWCm8k8RRMC	OMN	N	C	S		YDZ			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN016.webp		682850	8102111900054891090	5796783139443714022																																				
zrPmTdDd9QGkzbBpJtkB8	rQTCqBFcppTWfDwfFkHQN	Cosmic Duality	2	OMN016	8GLr9TQr8WMWCm8k8RRMC	OMN	N	C	R		YDZ			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN016-RF.webp		682850	8102111900054891090	5796783139443714022																																				
JLwhCCgjMH8jPtjBKRB7g	WhggpfhhBLDnpKwCkjWDk	Cosmic Duality	3	OMN017	8GLr9TQr8WMWCm8k8RRMC	OMN	N	C	S		YDZ			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN017.webp		682853	8102111900054891090	5796783139443714022																																				
ppPjhctfQLLrJNtbnTFbc	WhggpfhhBLDnpKwCkjWDk	Cosmic Duality	3	OMN017	8GLr9TQr8WMWCm8k8RRMC	OMN	N	C	R		YDZ			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN017-RF.webp		682853	8102111900054891090	5796783139443714022																																				
HjpHt8J9PJPbqpQrMNTjT	zC8NQNnj7RpgrR7LzKRmz	Ebbing Arcstride	1	OMN018	8GLr9TQr8WMWCm8k8RRMC	OMN	N	C	S		Carlos Cruchaga			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN018.webp		694915	6982966717185398514	4713921445239867079																																				
g9NRzQRwBMKkpMrTfCWdf	zC8NQNnj7RpgrR7LzKRmz	Ebbing Arcstride	1	OMN018	8GLr9TQr8WMWCm8k8RRMC	OMN	N	C	R		Carlos Cruchaga			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN018-RF.webp		694915	6982966717185398514	4713921445239867079																																				
CHPrTWrBGRtmh9HzNddkz	HMqtjHBBrQMRpRGjkcPpD	Ebbing Arcstride	2	OMN019	8GLr9TQr8WMWCm8k8RRMC	OMN	N	C	S		Carlos Cruchaga			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN019.webp		694917	6982966717185398514	4713886261941520071																																				
Gmrm8fLPbBDHQzB9WqBMg	HMqtjHBBrQMRpRGjkcPpD	Ebbing Arcstride	2	OMN019	8GLr9TQr8WMWCm8k8RRMC	OMN	N	C	R		Carlos Cruchaga			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN019-RF.webp		694917	6982966717185398514	4713886261941520071																																				
96bN78CRDkCTrcwLPNBqG	6HPNkbgGwRmTbRWQ7bmPf	Ebbing Arcstride	3	OMN020	8GLr9TQr8WMWCm8k8RRMC	OMN	N	C	S		Carlos Cruchaga			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN020.webp		694919	6982966717185398514	4713921445239867079																																				
zfhHngWR6H7W8mPkPpqqQ	6HPNkbgGwRmTbRWQ7bmPf	Ebbing Arcstride	3	OMN020	8GLr9TQr8WMWCm8k8RRMC	OMN	N	C	R		Carlos Cruchaga			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN020-RF.webp		694919	6982966717185398514	4713921445239867079																																				
Cf7DMWzQcDm7cCQJThJrr	nm7BLnWdtjqGqfJ868NbW	Pulsing Cardia	1	OMN021	8GLr9TQr8WMWCm8k8RRMC	OMN	N	C	S		Esty Swandana			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN021.webp		692525	1589528082105602155	1449725620686846853																																				
hLHFtj6q7jmkP9CJk6mjR	nm7BLnWdtjqGqfJ868NbW	Pulsing Cardia	1	OMN021	8GLr9TQr8WMWCm8k8RRMC	OMN	N	C	R		Esty Swandana			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN021-RF.webp		692525	1589528082105602155	1449725620686846853																																				
ztBtgtWPkwWFzLdkjDnfR	FJNBWQGCMNzBKLc6qPC9q	Pulsing Cardia	2	OMN022	8GLr9TQr8WMWCm8k8RRMC	OMN	N	C	S		Esty Swandana			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN022.webp		692526	1589528082105602155	1449725620686846853																																				
fQKJPrdHf8n8c6tnt6mhJ	FJNBWQGCMNzBKLc6qPC9q	Pulsing Cardia	2	OMN022	8GLr9TQr8WMWCm8k8RRMC	OMN	N	C	R		Esty Swandana			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN022-RF.webp		692526	1589528082105602155	1449725620686846853																																				
dfjHPpNbjCmkQckgRWrdP	nmc9fgdkRkcdJN6QwMTnT	Pulsing Cardia	3	OMN023	8GLr9TQr8WMWCm8k8RRMC	OMN	N	C	S		Esty Swandana			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN023.webp		692527	1589528082105602155	1449725620686846853																																				
